"ID","Site","TRQ","Geno","GLS","SLA","Obs","Stg","FLN","FRN","INH","PL1","PL2","Nec","TCO","LFN","DLN","AvgPCD","herbType","y","x","L.R","date","H","W","FRL","PC","FLA","notes"
"p382","TWM","1",1,168,NA,"MS","FS",7,5,"185",NA,NA,NA,NA,"18",0,0,"",1172,33,"L","6/23/24",90,20,"40",NA,NA,"1 gall"
"p383","TWM","1",1,169,NA,"MS","FS",3,5,"65",NA,NA,0,NA,"19",0,0,"",1175,39.5,"L","6/23/24",365,20,"39",NA,1,"aphids"
"p384","TWM","1",1,165,1,"CR","FS",4,5,"100",4,8,0,NA,"22",3,5,"chewing",1169,90.5,"L","6/23/24",346,45,"35",1,1,"silvermoth, 3,4 fruits from bottom"
"p385","TWM","1",1,167,NA,"CR","FS",15,4,"40",5,9,0,1,"44",4,20,"window",1177,77,"L","6/23/24",280,60,"10",1,1,"silver moth 5th from the bottom UR stalk"
"p386","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"15",0,0,"",1174,91,"L","6/23/24",25,17,"",NA,NA,"BWR; regrowth"
"p387","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",1197,68,"L","6/23/24",28,27,"",NA,NA,""
"p388","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"10",1,15,"window",1208,59,"L","6/23/24",12,17,"",NA,NA,""
"p389","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"8",1,5,"window",1204,71,"L","6/23/24",17,13,"",NA,NA,"neighbour to N"
"p390","TWM","1",1,NA,1,"CR","R",NA,NA,"",NA,NA,NA,NA,"14",3,30,"chewing",1209,87,"L","6/23/24",29,28,"",NA,NA,""
"p391","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"6",0,0,"",1212,85.5,"L","6/23/24",14,19,"",NA,NA,""
"p392","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"15",0,0,"",1309,78,"L","6/23/24",15,25,"",NA,NA,""
"p393","TWM","1",1,170,0,"MS","FS",3,5,"55",NA,NA,NA,NA,"15",0,0,"",1344,38.5,"L","6/23/24",340,23,"52",0,1,""
"p394","TWM","1",NA,NA,NA,"MS","FS",5,4,"59",NA,NA,NA,NA,"14",0,0,"",1347,39.5,"L","6/23/24",285,25,"46",0,1,""
"p395","TWM","1",1,NA,NA,"MS","FS",5,5,"93",NA,NA,NA,NA,"14",0,0,"",1347,43,"L","6/23/24",301,22,"60",0,1,""
"p396","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"8",1,10,"window",1355,31,"L","6/23/24",10,14,"",NA,NA,""
"p397","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",1417,75,"L","6/23/24",13,12,"",NA,NA,""
"p398","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",0,0,"",1428,19,"L","6/23/24",17,14,"",NA,NA,""
"p399","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",1,5,"window",1439.6,9.5,"L","6/23/24",17,18,"",NA,NA,"nail to 5.5cm N"
"p400","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",1488,26,"L","6/23/24",35,33,"",NA,NA,""
"p401","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"7",0,0,"",1487,58,"L","6/23/24",17,18,"",NA,NA,"nail to 2cm NW"
"p402","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",1500,2.5,"L","6/23/24",18,19,"",NA,NA,""
"p403","TWM","1",1,NA,NA,"CR","FS",3,5,"60",NA,NA,0,0,"20",3,10,"mining; window",1501,24,"L","6/23/24",270,15,"23",0,1,""
"p404","TWM","1",1,171,NA,"MS","FO",5,0,"14",5,9,0,0,"17",1,95,"chewing",1347,31,"L","6/23/24",237,40,"0",1,1,""
"p405","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"11",2,5,"chewing",2223,35,"R","6/23/24",20,20,"",NA,NA,"BWR"
"p406","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",2227,3,"R","6/23/24",22,10,"",NA,NA,"BWR"
"p407","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",2232,2.5,"L","6/23/24",30,20,"",NA,NA,"BWR; nail is NW"
"p408","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",2237,59,"R","6/23/24",16,15,"",NA,NA,""
"p409","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",2480,1,"R","6/23/24",20,25,"",NA,NA,"nail to N"
"p410","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"9",1,10,"chewing",2486,0.5,"L","6/23/24",22,19,"",NA,NA,"Nail to right"
"p411","TWM","1",1,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"13",0,0,"",2486.4,2,"L","6/23/24",16,23,"",NA,NA,""
"p412","TWM","1",1,NA,NA,"CR","FS",3,2,"7",NA,NA,0,NA,"15",8,40,"window",2487,12,"R","6/23/24",181,31,"13",0,1,""
"p413","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",2450,25,"L","6/23/24",30,14,"",NA,NA,""
"p414","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"14",0,0,"",2511,46,"L","6/23/24",25,25,"",NA,NA,""
"p415","TWM","1",NA,NA,NA,"MS","R",NA,NA,"",NA,NA,NA,NA,"23",0,0,"",2529,13,"L","6/23/24",14,10,"",NA,NA,""
"p416","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"7",0,0,"",2549,23,"L","6/23/24",21,22,"",NA,NA,""
"p417","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"17",0,0,"",2552,38,"L","6/23/24",19,25,"",NA,NA,"double rosette"
"p418","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"13",2,5,"chewing",2566,11.5,"L","6/23/24",24,36,"",NA,NA,""
"p419","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",2598,13.8,"L","6/23/24",20,22,"",NA,NA,""
"p420","TWM","1",1,NA,NA,"CR","FS",7,6,"32",NA,NA,0,0,"21",3,5,"window",2576,66.5,"R","6/23/24",248,26,"21",0,1,"plus 1 gal"
"p421","TWM","1",NA,NA,NA,"CR","FS",2,2,"11",NA,NA,NA,NA,"13",0,0,"",2601,48,"R","6/23/24",115,19,"12",0,0,""
"p422","TWM","1",1,172,NA,"CR","FS",4,5,"38",NA,NA,NA,NA,"18",1,5,"window",2613,65,"R","6/23/24",241,17,"63",NA,1,"green aphids"
"p423","TWM","1",1,NA,NA,"KM","FS",4,4,"32",NA,NA,NA,NA,"17",2,5,"chewing",2568,96.4,"L","6/23/24",229,9,"34",0,1,"green aphids"
"p424","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",2621,14.6,"L","6/23/24",28,17,"",NA,NA,"BWR"
"p425","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",2635,30.6,"L","6/23/24",23,24,"",NA,NA,""
"p426","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",2710,13.1,"L","6/23/24",19,15,"",NA,NA,""
"p427","TWM","1",NA,NA,NA,"KM","FS",1,5,"42",2,6,NA,NA,"18",1,90,"chewing",2731,4.8,"L","6/23/24",161,14,"59",0,0,""
"p428","TWM","1",NA,NA,NA,"KM","FO",2,0,"10",2,6,NA,NA,"11",0,0,"",2787.5,4,"L","6/23/24",61,14,"0",0,0,"neighbor to the N; spreading T80"
"p429","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"13",0,0,"",2844.2,39.8,"L","6/23/24",27,29,"",NA,NA,""
"p430","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",1,5,"window",2613,37,"R","6/23/24",20,25,"",NA,NA,""
"p431","TWM","1",1,0,0,"CR","FS",6,8,"28",NA,NA,NA,NA,"27",1,10,"window",2627,58,"R","6/23/24",220,17,"38",0,1,"nail to NW, green aphids"
"p432","TWM","1",1,0,0,"CR","FS",4,5,"33",NA,NA,NA,NA,"21",1,5,"chewing",2625,53,"R","6/23/24",203,25,"37",0,1,""
"p433","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",0,0,"",2639,12,"R","6/23/24",23,26,"",NA,NA,""
"p434","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",2724.5,1,"R","6/23/24",12,16,"",NA,NA,""
"p435","TWM","1",1,173,1,"CR","FS",7,11,"76",NA,NA,NA,NA,"86",1,10,"chewing",2771,156,"R","6/23/24",278,29,"45",NA,1,"plus 1 gal; 3 frts removed"
"p436","TWM","1",NA,NA,NA,"CR","FS",5,5,"21",NA,NA,NA,NA,"26",0,0,"",2802,142.5,"R","6/23/24",201,20,"37",NA,NA,"1 gall, green aphids"
"p437","TWM","1",0,0,0,"CR","FS",1,2,"13",NA,NA,NA,NA,"18",1,10,"window",2824,128,"R","6/23/24",113,16,"25",0,0,"plus 1 gal"
"p438","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"17",2,15,"chewing",2863.8,67.5,"L","6/23/24",17,31,"",NA,NA,"double rosette "
"p439","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"11",0,0,"",2894,53.7,"L","6/23/24",13,16,"",NA,NA,""
"p440","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",2905.4,22.5,"L","6/23/24",16,21,"",NA,NA,""
"p441","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",2925.6,48,"L","6/23/24",15,18,"",NA,NA,""
"p442","TWM","1",1,0,0,"CR","SO",4,6,"67",NA,NA,NA,NA,"15",0,0,"",2845,110,"R","6/23/24",241,9,"38",0,1,""
"p443","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"9",1,10,"window",2836,8.7,"R","6/23/24",13,15,"",NA,NA,""
"p444","TWM","1",0,0,0,"CR","FS",2,2,"15",NA,NA,NA,NA,"MISSING",NA,NA,"",2836.4,45.5,"R","6/23/24",131,12,"7",NA,NA,"plus 1 gal"
"p445","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"13",2,5,"chewing",2946,4.3,"L","6/23/24",19,21,"",NA,NA,"nail to 5cm S, bwr"
"p446","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",2949,8.6,"L","6/23/24",15,31,"",NA,NA,""
"p447","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",2989,23.5,"L","6/23/24",26,22,"",NA,NA,"BWR"
"p448","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"10",0,0,"",2931,48,"L","6/23/24",17,19,"",NA,NA,""
"p449","TWM","1",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"7",0,0,"",2903,42,"R","6/23/24",9,8,"",NA,NA,"nail to NW"
"p450","TWM","1",NA,NA,NA,"CR","FS",3,3,"59",NA,NA,NA,NA,"14",0,0,"",2917,7.5,"R","6/23/24",212,15,"38",NA,NA,"plus 1 gal"
"p451","TWM","1",1,174,0,"CR","FS",7,5,"74",NA,NA,NA,NA,"32",3,10,"chewing",2982,160,"R","6/23/24",338,17,"41",0,1,"4 galls"
"p452","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"9",0,0,"",2954,9.2,"R","6/23/24",16,13,"",NA,NA,""
"p453","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",2909,21.6,"L","6/23/24",22,21,"",NA,NA,"neighbor S of n"
"p454","TWM","1",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"12",0,0,"",2903,53.5,"L","6/23/24",19,17,"",NA,NA,""
"p455","TWM","2",1,0,0,"KM","FS",24,16,"216",2,5,NA,1,"32",1,20,"",2363.5,1.5,"R","6/23/24",398,17,"17",1,NA,"BWR"
"p456","TWM","2",1,0,0,"KM","R",NA,NA,"",NA,NA,NA,NA,"18",0,0,"",2141,14,"L","6/23/24",14,15,"",NA,NA,"nail 8cm to S"
"p457","TWM","2",NA,NA,NA,"KM","SO",6,6,"54",NA,NA,NA,NA,"10",0,0,"",2121.4,60,"L","6/23/24",256,6,"40",NA,0,""
"p458","TWM","2",NA,NA,NA,"CR","SO",0,8,"78",NA,NA,NA,NA,"20",0,0,"",2112,26.5,"R","6/23/24",254,8,"41",NA,NA,"BWR"
"p459","TWM","2",1,NA,NA,"CR","FS",7,26,"372",2,4,NA,NA,"25",0,0,"",2085,23,"R","6/23/24",558,22,"37",1,1,"BWR"
"p460","TWM","2",1,NA,NA,"CR","SO",0,41,"480",NA,NA,NA,NA,"52",0,0,"stem scraping (photo)",2010,48,"R","6/23/24",697,32,"55",NA,NA,"BWR; plus 2 gals; sleepy"
"p461","TWM","2",1,0,0,"KM","FS",2,15,"154",NA,NA,NA,1,"28",6,25,"chewing",2090,42.5,"L","6/23/24",322,24,"42",1,1,"BWR"
"p462","TWM","2",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"15",0,0,"",2042,38.5,"L","6/23/24",17,19,"",NA,NA,""
"p463","TWM","2",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"16",0,0,"",2043,40,"L","6/23/24",13,21,"",NA,NA,""
"p464","TWM","2",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"27",0,0,"",1987,33,"L","6/23/24",17,21,"",NA,NA,""
"p465","TWM","2",1,0,0,"CR","SO",0,21,"279",NA,NA,NA,NA,"26",5,10,"chewing",1852,62.5,"R","6/23/24",493,20,"46",0,1,""
"p466","TWM","2",0,0,0,"KM","FS",2,4,"24",NA,NA,NA,NA,"12",0,0,"",1550,105.5,"L","6/23/24",159,6,"41",0,0,"nail 6.5cm to S, 1 fruit eaten"
"p467","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"12",3,15,"chewing",1559,51,"R","6/23/24",17,15,"",NA,NA,""
"p468","TWM","2",1,0,0,"KM","FS",7,8,"97",NA,NA,NA,NA,"24",1,5,"window",1485,72,"R","6/23/24",234,14,"43",0,1,"1 fruit eaten"
"p469","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"8",0,0,"",1400,38,"R","6/23/24",10,15,"",NA,NA,"nail 3cm to SE"
"p470","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"15",0,0,"",1385,132.5,"R","6/23/24",23,17,"",NA,NA,"BWR"
"p471","TWM","2",1,0,0,"CR","B",NA,NA,"",NA,NA,NA,1,"27",3,5,"window",1324,45,"R","6/23/24",162,15,"",NA,NA,"nail 4cm to SW, bwr"
"p472","TWM","2",1,0,0,"CR","B",NA,NA,"",NA,NA,NA,1,"27",13,40,"chewing",1305,85,"R","6/23/24",141,15,"",NA,NA,"nail SE, bwr"
"p473","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,1,"25",11,20,"window",1306,16,"R","6/23/24",33,37,"",NA,NA,"BWR; regrowth"
"p474","TWM","2",1,0,1,"KM","FS",4,10,"58",2,5,NA,NA,"42",3,5,"chewing",1399,119.5,"L","6/23/24",282,87,"51",1,1,""
"p475","TWM","2",1,0,0,"KM","FS",2,3,"14",NA,NA,NA,NA,"16",0,0,"",1392,109.5,"L","6/23/24",141,15,"20",NA,1,""
"p476","TWM","2",1,NA,NA,"KM","FS",4,11,"106",NA,NA,NA,NA,"18",0,0,"",1362,26.8,"L","6/23/24",313,24,"41",NA,1,""
"p477","TWM","2",1,0,1,"CR","R",NA,NA,"",NA,NA,NA,NA,"16",0,0,"",1150,42.5,"R","6/23/24",30,25,"",NA,NA,""
"p478","TWM","2",1,0,1,"CR","FS",5,60,"341",1,4,NA,NA,"100",2,5,"chewing",963,23,"R","6/23/24",633,44,"531",NA,1,"plus 1 gal"
"p479","TWM","2",1,0,0,"CR","SO",0,45,"438",NA,NA,NA,NA,"65",1,20,"chewing",960,19,"R","6/23/24",753,44,"52",NA,1,"plus 3 gal"
"p480","TWM","2",NA,NA,NA,"CR","SO",0,23,"2/5",NA,NA,NA,NA,"32",5,10,"chewing; window",952,4,"R","6/23/24",462,25,"53",NA,NA,"plus 2 gals; frt gal; frt window; [data obviously miss written typed as writen mas 04 jul 2024]"
"p481","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"30",0,0,"",966,18,"R","6/23/24",79,45,"",NA,NA,""
"p482","TWM","2",1,0,0,"KM","FS",9,14,"106",NA,NA,NA,NA,"35",0,0,"",1202,40.5,"L","6/23/24",450,19,"45",1,1,"BWR"
"p483","TWM","2",0,0,0,"KM","FS",3,4,"23",NA,NA,NA,NA,"12",0,0,"",1211,59.5,"L","6/23/24",201,12,"41",0,0,"BWR"
"p484","TWM","2",0,0,0,"KM","FS",4,3,"5",NA,NA,NA,NA,"16",0,0,"",1217,56.5,"L","6/23/24",174,12,"23",0,0,"BWR"
"p485","TWM","2",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"15",0,0,"",1070,64,"L","6/23/24",21,21,"",NA,NA,""
"p486","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"32",0,0,"",925,26,"R","6/23/24",97,38,"",NA,NA,""
"p487","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"19",0,0,"",921,10.5,"R","6/23/24",22,22,"",NA,NA,"drying out"
"p488","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"24",1,5,"window",919,18.5,"R","6/23/24",61,26,"",NA,NA,""
"p489","TWM","2",1,0,0,"CR","SO",0,7,"81",NA,NA,NA,NA,"17",0,0,"",914,28,"R","6/23/24",305,13,"39",NA,NA,"n to SE; plus 1 gal; lf none; neighbor to E & SW"
"p490","TWM","2",1,0,1,"CR","SO",0,32,"216",NA,NA,NA,NA,"42",1,5,"chewing",910,57.5,"R","6/23/24",465,25,"MISSING",NA,1,"BWR; frts have holes"
"p491","TWM","2",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"14",0,0,"",825,223,"L","6/23/24",14,12,"",NA,NA,""
"p492","TWM","2",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"49",0,0,"",815,265,"L","6/23/24",60,28,"",NA,NA,"BWR; dead stalk; neighbor tiny R to N"
"p493","TWM","2",1,0,0,"KM","FS",7,12,"84",NA,NA,NA,NA,"19",0,0,"",874,220.5,"L","6/23/24",295,18,"43",NA,1,"furits eaten, nail to W, bwr"
"p494","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"21",0,0,"",907,25.5,"R","6/23/24",41,17,"",NA,NA,""
"p495","TWM","2",1,0,0,"KM","FS",8,2,"44",NA,NA,NA,NA,"MISSING",0,0,"",799,96.5,"R","6/23/24",211,9,"46",NA,1,"BWR"
"p496","TWM","2",1,0,0,"KM","FS",6,9,"58",NA,NA,NA,NA,"14",0,0,"",791,55.5,"R","6/23/24",287,12,"39",NA,1,""
"p497","TWM","2",NA,NA,NA,"KM","R",NA,NA,"",NA,NA,NA,NA,"22",0,0,"",857,30.8,"R","6/23/24",41,24,"",NA,NA,"lots of R neighbors"
"p498","TWM","2",1,0,1,"KM","R",NA,NA,"",NA,NA,NA,NA,"22",0,0,"",850,8,"R","6/23/24",45,30,"",NA,NA,"lots of R neighbors"
"p499","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"20",0,0,"",705,23.5,"L","6/23/24",37,24,"",NA,NA,""
"p500","TWM","2",1,0,1,"CR","R",NA,NA,"",NA,NA,NA,NA,"52",3,10,"",671,20,"L","6/23/24",62,43,"",NA,NA,"blackspot on underside of lf"
"p501","TWM","2",1,NA,NA,"CR","SO",0,15,"93",NA,NA,NA,NA,"25",1,5,"chewing",648,94.5,"L","6/23/24",283,22,"46",NA,NA,""
"p502","TWM","2",NA,NA,NA,"CR","SO",0,12,"74",NA,NA,NA,NA,"19",2,20,"chewing",642,125.5,"L","6/23/24",240,11,"37",NA,NA,""
"p503","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"25",0,0,"",641,143.5,"L","6/23/24",20,20,"",NA,NA,""
"p504","TWM","2",1,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"32",0,0,"",626,137,"L","6/23/24",49,26,"",NA,NA,""
"p505","TWM","2",1,0,0,"KM","FS",19,19,"148",1,4,NA,NA,"30",0,0,"",763,146.5,"R","6/23/24",424,21,"29",1,1,"tiny black bug photo"
"p506","TWM","2",1,0,0,"KM","FS",10,18,"30",NA,NA,NA,NA,"24",1,10,"chewing",757,194.5,"R","6/23/24",157,12,"31",NA,1,"gall fruits"
"p507","TWM","2",1,0,0,"KM","FS",10,16,"96",NA,NA,NA,NA,"19",1,5,"chewing",739,56.6,"R","6/23/24",305,12,"39",NA,1,"window on fruits"
"p508","TWM","2",NA,NA,NA,"CR","SO",0,15,"119",NA,NA,NA,NA,"18",3,10,"chewing",605,12,"L","6/23/24",380,20,"57",NA,NA,""
"p509","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"22",2,5,"chewing",590,140,"L","6/23/24",50,29,"",NA,NA,""
"p510","TWM","2",NA,NA,NA,"CR","SO",0,11,"78",NA,NA,NA,NA,"22",0,0,"",588,144,"L","6/23/24",269,13,"49",NA,NA,""
"p511","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"11",0,0,"",592.5,47.5,"L","6/23/24",15,15,"",NA,NA,""
"p512","TWM","2",NA,NA,NA,"CR","SO",0,21,"157",NA,NA,NA,NA,"29",5,20,"chewing",575,25,"L","6/23/24",513,23,"54",NA,NA,"gall fruits"
"p513","TWM","2",NA,NA,NA,"CR","SO",0,21,"193",NA,NA,NA,NA,"33",0,0,"",587,90,"L","6/23/24",460,25,"57",NA,NA,""
"p514","TWM","2",1,NA,NA,"KM","FS",6,12,"92",NA,NA,NA,NA,"MISSING",NA,NA,"",657,4,"R","6/23/24",265,11,"46",NA,1,""
"p515","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"26",0,0,"",571,122,"L","6/23/24",38,39,"",NA,NA,"2 neighbours to NE"
"p516","TWM","2",NA,NA,NA,"KM","FS",1,1,"19",NA,NA,NA,NA,"10",0,0,"",498,16.3,"R","6/23/24",114,7,"1",NA,NA,"nail to E"
"p517","TWM","2",NA,NA,NA,"CR","SO",0,18,"140",NA,NA,NA,NA,"25",1,5,"chewing",556,145,"L","6/23/24",357,21,"54",NA,NA,""
"p518","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"18",0,0,"",531,129.8,"L","6/23/24",51,34,"",NA,NA,"nail to SE"
"p519","TWM","2",NA,NA,NA,"CR","R",NA,NA,"",NA,NA,NA,NA,"13",0,0,"",533.6,155.7,"L","6/23/24",22,19,"",NA,NA,""
"p520","TWM","2",1,NA,NA,"KM","FS",7,5,"71",NA,NA,NA,NA,"18",0,0,"",455.2,43.6,"R","6/23/24",237,16,"27",NA,1,"BWR"
"p521","TWM","2",1,NA,NA,"KM","FS",6,24,"234",NA,NA,NA,NA,"17",1,20,"window",417,2.3,"R","6/23/24",455,36,"59",NA,NA,""
"p522","TWM","2",NA,NA,NA,"CR","SO",0,4,"43",NA,NA,NA,NA,"19",0,0,"",533,173,"R","6/23/24",261,19,"57",NA,NA,""
"p523","TWM","2",1,NA,NA,"CR","SO",0,2,"14",NA,NA,NA,NA,"12",0,0,"",514,172.5,"L","6/23/24",166,17,"18",NA,NA,"nail 4cm ot S"
"p524","TWM","2",1,NA,NA,"CR","SO",0,4,"70",NA,NA,NA,NA,"18",2,10,"chewing; eggs under leaf",520,148.5,"L","6/23/24",295,225,"62",NA,NA,""
"p525","TWM","2",NA,NA,NA,"KM","FS",10,6,"40",NA,NA,NA,NA,"15",0,0,"",394,175,"R","6/23/24",223,13,"52",NA,NA,""
"p526","TWM","2",NA,NA,NA,"KM","FS",3,6,"86",NA,NA,NA,NA,"18",0,0,"",271,18,"L","6/23/24",244,10,"38",NA,1,"3 galls"
"p527","TWM","2",1,0,1,"CR","FS",2,8,"101",NA,NA,NA,NA,"28",0,0,"",88,242,"L","6/23/24",443,25,"56",NA,1,"nail 6cm to S"
"p528","TWM","2",1,0,0,"KM","SO",4,13,"169",NA,NA,NA,NA,"29",2,5,"chewing",60,188,"L","6/23/24",355,13,"46",NA,NA,"plus 1 gal"
"p529","UTWM","str1",1,175,1,"MS","FS",2,10,"124",5,10,0,NA,"32",0,0,"",NA,NA,"","6/24/24",527,55,"45",1,1,""
"p530","UTWM","str1",1,176,1,"CR","FS",5,3,"49",5,11,0,NA,"14",0,0,"",NA,NA,"","6/24/24",292,63,"12",1,1,""
"p531","UTWM","str1",1,177,1,"MS","FS",7,8,"127",5,10,0,NA,"32",0,0,"",NA,NA,"","6/24/24",522,50,"45",1,1,""
"p532","UTWM","str1",1,181,1,"MS","FS",9,13,"207",5,10,0,NA,"52",0,0,"",NA,NA,"","6/24/24",680,70,"56",1,1,"1 flower gall"
"p533","UTWM","str1",1,180,1,"CR","FS",4,16,"146",5,11,0,NA,"35",1,5,"chewing",NA,NA,"","6/24/24",670,59,"49",1,1,""
"p534","UTWM","str1",1,182,1,"CR","FS",3,6,"86",5,10,0,NA,"25",0,0,"",NA,NA,"","6/24/24",508,36,"39",1,1,"silver moth"
"p535","UTWM","str1",1,184,1,"MS","FS",5,7,"80",5,10,0,NA,"21",0,0,"",NA,NA,"","6/24/24",357,42,"30",1,1,""
"p536","UTWM","str1",1,183,1,"CR","FS",5,16,"99",4,9,0,NA,"51",1,25,"chewing",NA,NA,"","6/24/24",472,48,"41",1,1,""
"p537","UTWM","str1",1,187,1,"MS","FS",5,4,"58",6,10,0,NA,"21",0,0,"",NA,NA,"","6/24/24",531,45,"23",1,1,""
"p538","UTWM","str1",1,186,1,"CR","FS",4,6,"65",3,7,0,NA,"37",2,30,"chewing",NA,NA,"","6/24/24",335,65,"24",1,1,"caterpilar; petals dry !!!"
"p539","UTWM","str1",1,185,1,"MS","FS",7,9,"116",4,7,0,NA,"26",4,5,"chewing; window",NA,NA,"","6/24/24",690,50,"36",1,1,""
"p540","UTWM","str1",1,188,1,"CR","FS",2,12,"113",5,10,0,NA,"36",1,10,"chewing",NA,NA,"","6/24/24",496,43,"41",1,1,"leafhopper on inflorescence"
"p541","UTWM","str2",1,189,1,"CR","FS",4,4,"38",4,8.5,0,NA,"52",0,0,"",NA,NA,"","6/24/24",352,74,"14",1,1,"BWR"
